"","Country","Year","Death_rate","Alcohol_consumption","Fat_supply","Calories_supply","Protein_supply","Sugar_supply","Vegetable_supply","Vegetable_consumption","Fruit_supply","Fruit_consumption","CH4_emissions","N2O_emissions","PFCs_emissions","SF6_emissions","CO2_emmisions","Total_emissions","good_health_lowest_earners","good_health_highest_earners","Expenditure_per_capita","percent_total_insured","percent_pharm_insured","Total_investment","Roads_investment","Min2mean_wage","Min2median_wage","obese_percent","overweight_percent","Public_transport","Car_transport","Pesticide_sales","Total_smokers_percentage","Total_young_smokers_percentage","Urban_percentage","Rural_percentage","Waste_per_capita","Wastewater_volume","Wastewater_urban","Wastewater_untreated","no_water_treatment","water_treatment"
"145","Iceland",2008,170,7.2,149.7,3428,134.2,46.7,72.7,NA,143.5,NA,0.0066734701973619,0.0033796885847466,0.00408004562134285,2.98224734701974e-05,0.0378007438262422,0.145185421005653,72,87.5,4851.42138672,99.8,99.8,307830093.37032,374185592.55251,NA,NA,NA,NA,637,4950,5.62431815927799e-05,17.6,17,0.9339506134,0.06604938661,2484.193,NA,NA,NA,NA,NA
"146","Iceland",2009,161,7.2,146.4,3394,134.4,48.4,69.5,NA,128,NA,0.00659631062183874,0.00314690072399088,0.00178568878310027,3.00009917683229e-05,0.0369699395021323,0.141651304175345,76,84.3,3652.20849609,99.9,99.9,179294477.26338,223808671.78625,NA,NA,NA,NA,644,5003,4.37270653575325e-05,15.4,15.5,0.9351112562,0.06488874376,NA,NA,NA,NA,NA,NA
"147","Iceland",2010,157,6.8,144.9,3341,131,48.8,68.5,48.5,123.9,44.1,0.00649161955767133,0.00303123078448874,0.00170246950312407,4.62560745809779e-05,0.0359481007636616,0.140430903500942,73.9,81.1,3589.55566406,99.8,99.8,106297552.47808,144951958.94772,NA,NA,NA,NA,638,4958,2.57661410294555e-05,14.2,10.8,0.9357409894,0.06425901063,1596.691,NA,NA,NA,9,73
"148","Iceland",2011,148,6.8,145.9,3348,131.8,47.3,69.1,NA,124.3,NA,0.00630194386591292,0.00299808588713677,0.000739075671923039,3.01993454329069e-05,0.034724923137955,0.138003967073292,73.6,84.6,3860.0300293,99.8,99.8,51231065.560903,89578554.884126,NA,NA,NA,NA,615,4777,3.68045224635525e-05,14.3,9.4,0.935871153,0.06412884701,NA,NA,NA,NA,NA,NA
"149","Iceland",2012,142,6.8,149.5,3396,134.1,48.2,72.3,NA,136.9,NA,0.00606493107210156,0.00306398889219478,0.000932272141227809,5.27819101457899e-05,0.034680442328672,0.138052553803432,73,85.1,3705.94604492,99.8,99.8,44881341.07536,80096384.466238,NA,NA,NA,NA,622,4832,3.08836655757215e-05,13.8,13.3,0.9359994512,0.06400054877,1623.776,NA,NA,NA,NA,NA
"150","Iceland",2013,149,6.8,151,3380,133.5,48.2,70.1,NA,133.1,NA,0.00609064762471487,0.00300305464643459,0.000874392541902212,3.17564216998909e-05,0.0345405732420907,0.137887642566696,73,82.6,4029.2331543,99.8,99.8,48433030.533872,80621840.928456,NA,NA,NA,NA,640,4971,2.27214122780918e-05,11.4,7.5,0.9363301664,0.06366983358,NA,NA,NA,NA,NA,NA
"151","Iceland",2014,136,7,158.7,3458,136.4,48.1,65.2,46.9,83.8,46.3,0.00619788753347218,0.00327807200238024,0.000982148170187444,2.29594366755926e-05,0.0343078448874343,0.137962084697015,68.8,82.2,4474.54931641,99.8,99.8,48693034.244375,83404350.35813,NA,NA,NA,NA,673,5226,3.84706932460577e-05,12.6,11.5,0.9366710855,0.06332891449,2477.653,NA,NA,NA,NA,NA
"152","Iceland",2015,144,7.7,164.1,3557,140.5,49.8,65.7,56.3,86.5,53.2,0.00624627590994744,0.00310476048795001,0.00102841416245165,1.545175047109e-05,0.0350711097887533,0.138512049985123,67.9,82.7,4280.49072266,99.7,99.7,67402002.653988,110792383.51904,NA,NA,NA,NA,718,5578,3.73202419914708e-05,10.9,5.5,0.9370010429,0.06299895712,NA,NA,NA,NA,NA,NA
"153","Iceland",2016,146,7.5,164.1,3572,140.8,52.8,69.2,60.3,88.6,51.8,0.00615733412674799,0.00308728553010017,0.000911008628384409,1.33392839432709e-05,0.0345871566002182,0.137770296538729,69.9,84.4,5068.10009766,99.6,99.6,64369512.825213,103504166.08255,NA,NA,NA,NA,833,6468,3.54557175443816e-05,10.2,6.9,0.9373507553,0.06264924472,3214.816,NA,NA,NA,NA,NA
"154","Iceland",2017,141,7.7,168.3,3652,144.8,77.7,73.1,62.6,95.3,52.5,0.00604337994644451,0.00319333531686998,0.000674461965684816,2.2880095209759e-05,0.0357521174253694,0.138159694535357,66.4,83.5,6144.54638672,99.5,99.5,69599053.075057,121596886.96603,NA,NA,NA,NA,910,7074,2.5290092234454e-05,9.4,5.5,0.9377285964,0.06227140361,NA,NA,NA,NA,NA,NA
"155","Iceland",2018,138,7.7,167.7,3654,146.1,81.6,73.9,61.2,91.2,48.7,0.00603557472974313,0.00304564117822077,0.000758147376772786,3.23316473271844e-05,0.0363322126351284,0.138131131607656,65.9,86,6565.87939453,99.6,99.6,76820748.619771,141337346.76731,NA,NA,NA,NA,939,7296,1.23871863532679e-05,8.6,4.7,0.9381295698,0.06187043017,3838.312,NA,NA,NA,NA,NA
"156","Iceland",2019,126,NA,NA,NA,NA,NA,NA,60.1,NA,49,0.00564562134285431,0.00293587226024001,0.000962620251909154,1.97758603590201e-05,0.0352151839730239,0.13680853912526,NA,NA,6274.95947266,99.6,99.6,NA,NA,NA,NA,NA,NA,928,7211,9.65982346523852e-06,8.2,3.2,0.9385488805,0.0614511195,NA,NA,NA,NA,NA,NA
"157","Germany",2000,264,12.9,142.8,3336,94.5,42,89.3,NA,113.7,NA,0.248266168641594,0.122295125651153,0.00273720590760776,0.0116563569752132,2.57556830957697,2.92534289026275,NA,NA,2344.35473633,90.6,90.6,21903021648.898,NA,NA,NA,NA,NA,69000,831300,NA,NA,NA,0.7496500003,0.2503499997,NA,NA,NA,NA,NA,NA
"158","Germany",2001,254,12.5,137.1,3363,97.9,45.8,91.3,NA,88.6,NA,0.238221993245177,0.128340245577881,0.00248898334191997,0.0107383908638159,2.62364337397676,2.96202155246437,NA,NA,2346.61499023,90.3,90.3,21365080882.177,NA,NA,NA,NA,NA,68700,852600,NA,NA,NA,0.7517000046,0.2482999954,NA,NA,5331.9,NA,NA,NA
"159","Germany",2002,251,12.3,139,3427,99,45.2,90.5,NA,96.3,NA,0.22697221077337,0.125402372774629,0.00270664605873261,0.00882206193829069,2.57590989467056,2.97921839258114,NA,NA,2567.50292969,90.1,90.1,23383143207.316,NA,NA,NA,NA,NA,67500,863000,NA,NA,NA,0.7537399973,0.2462600027,NA,NA,NA,NA,NA,NA
"160","Germany",2003,247,11.9,139.2,3390,98,48.4,88.9,NA,90.2,NA,0.217454794206881,0.124400852939493,0.00290666323201099,0.00862502146659797,2.57928874864045,2.96931582517603,NA,NA,3152.79418945,89.8,89.8,21913267976.137,NA,NA,NA,NA,NA,67500,857700,NA,24.3,27.9,0.7557699976,0.2442300024,NA,NA,NA,NA,NA,NA
"161","Germany",2004,234,11.8,138.6,3411,96.7,49.3,91.1,NA,84.2,NA,0.203378433224569,0.129921698437232,0.00279752704791345,0.00927655561279982,2.53903808746923,2.91615233270365,NA,NA,3459.82495117,89.6,89.6,20594460292.629,NA,NA,NA,NA,NA,82793,868700,NA,NA,NA,0.7577900041,0.2422099959,4458.539,NA,5271.3,NA,NA,NA
"162","Germany",2005,227,11.7,139,3450,97,50.9,86.2,NA,87.1,NA,0.194312276031828,0.125250002862213,0.00239501116263095,0.00930802278321598,2.48067211632034,2.84078964165092,49,69.6,3558.21337891,89.5,89.5,16496746700.88,NA,NA,NA,NA,NA,82489,856900,NA,23.2,26.2,0.759800002,0.240199998,NA,NA,NA,NA,2.7,100
"163","Germany",2006,217,11.8,140.7,3466,99.2,48.2,88,NA,84.3,NA,0.183534704333391,0.122483679661114,0.00191329784189135,0.00916092220504894,2.51394020836911,2.85191155761635,49.9,70.7,3697.92163086,89.3,89.3,17686120143.762,NA,NA,NA,NA,NA,81752,863300,NA,NA,NA,0.7617900048,0.2382099952,4465.167,NA,NA,NA,NA,NA
"164","Germany",2007,211,11.5,146,3527,102.5,46.1,86.6,NA,83.1,NA,0.177843445532085,0.13113728318736,0.00168108363386571,0.00884315358635297,2.437530279352,2.78926893353941,49.4,72.1,4182.79931641,89.2,89.2,17379751093.172,NA,NA,NA,NA,NA,81307,866500,NA,NA,NA,0.7637800048,0.2362199952,NA,NA,10187.3,28.4,NA,NA
"165","Germany",2008,206,11.4,144.1,3517,101.3,49.5,87.9,NA,81.1,NA,0.174746777148091,0.127563446676971,0.00162001259373748,0.00842253992787223,2.44698364245234,2.76109760432767,52.4,78.2,4669.65332031,89.3,89.3,17923532483.694,NA,NA,NA,NA,NA,79582,871300,NA,NA,NA,0.7657500027,0.2342499973,4598.676,NA,NA,NA,NA,NA
"166","Germany",2009,202,11.2,142.8,3515,102.6,48.1,91.7,45.8,81.6,62.3,0.167816248783559,0.129006508672506,0.00116176655790257,0.00842212490697808,2.26199186845269,2.55137771194688,50.7,78.6,4674.78320313,89,89,18767387817.891,NA,NA,NA,NA,NA,78594,881100,0.110944012250272,21.9,22.4,0.7677099987,0.2322900013,NA,NA,NA,NA,NA,NA
"167","Germany",2010,198,11.6,144.1,3504,101.9,49.9,90,40.5,78.7,60.8,0.164885044936745,0.105907384509703,0.000988536836682123,0.00859373461560478,2.38407781784876,2.66760554696892,52.5,78.6,4611.27587891,88.9,88.9,18597970775.702,NA,NA,NA,NA,NA,78092,884800,0.11688104070067,NA,NA,0.7696600007,0.2303399993,4497.816,NA,10062.79,20.177,3.59,99.3
"168","Germany",2011,194,11.3,145.7,3538,103.2,48.7,94.1,NA,88.2,NA,0.161751104814242,0.106236610567291,0.000797163546854428,0.00868776403915508,2.31615123647604,2.59991208998798,51.6,77,5037.37011719,88.8,88.8,18711054387.112,NA,NA,NA,NA,NA,77957,894400,0.125525674051176,NA,NA,0.7716000015,0.2283999985,NA,NA,NA,NA,3.47,99.4
"169","Germany",2012,190,11.3,144.3,3501,101.8,47.4,96.9,44.4,87.9,59.1,0.163825007155533,0.107338788711432,0.000693213692827294,0.0088230236418799,2.32979750987464,2.59192684755853,50.7,79,4765.58300781,88.8,88.8,17662785045.544,NA,NA,NA,23.6,36.4,76019,896300,0.130294481653214,NA,NA,0.7717000049,0.2282999951,4544.999,NA,NA,NA,3.35,99.4
"170","Germany",2013,193,11.1,141.9,3499,101.6,48.5,92.9,NA,88.5,NA,0.161898680519778,0.108015284217757,0.000735428473295552,0.00893681950884424,2.37979803652184,2.64160016314614,51.4,77.5,5099.64111328,89,89,18320776811.715,NA,NA,NA,NA,NA,77146,903100,0.124577903715153,20.9,18.5,0.7718000008,0.2281999992,NA,NA,9956.353,25.267,3.24,99.3
"171","Germany",2014,186,11.1,142.2,3541,104.1,49,90,34.1,70.5,47.3,0.158552727689049,0.110477236819509,0.00067071669815101,0.00877596885912187,2.26855506897933,2.51939403801019,51.9,78.4,5307.08203125,89.1,89.1,19327927726.288,NA,NA,NA,NA,NA,78790,916400,0.131886398763524,NA,NA,0.7719000031,0.2280999969,4757.573,NA,NA,NA,3.5,99.4
"172","Germany",2015,189,11.1,143.7,3567,105.1,49.3,88.4,NA,75.8,NA,0.157691318907779,0.10999992558246,0.000698903772396817,0.00929287022725972,2.27720595054096,2.53290387543649,50.4,78.5,4624.55664063,89.2,89.2,1.8531e+10,NA,0.426342360341708,0.483060109289617,NA,NA,81771,927000,0.136959345125651,NA,NA,0.7720000038,0.2279999962,NA,NA,NA,NA,3.2,99.3
"173","Germany",2016,186,11,145.1,3557,104.7,47.5,91.8,NA,76.5,NA,0.153967502432881,0.109444959642796,0.000721641192970405,0.00989526017516744,2.29173573759231,2.54135931364131,51.5,79.1,4744.22949219,89.3,89.3,18736471727.765,NA,0.419974203088271,0.472096128170895,NA,NA,81455,946300,0.134207931192398,NA,NA,0.7722399982,0.2277600018,4867.408,NA,9711.902,53.001,2.9,99.2
"174","Germany",2017,182,10.9,146.2,3542,104.1,46.5,94.7,NA,70.7,NA,0.152179434999141,0.107640600492301,0.000736038124678001,0.01076069895243,2.24936435399851,2.4945223481596,50,79.8,5055.82128906,89.4,89.4,20355644238.387,NA,0.417022373382051,0.469972395460587,NA,NA,79730,897700,0.138252567405118,18.8,14.2,0.7726099962,0.2273900038,NA,NA,NA,NA,NA,NA
"175","Germany",2018,182,10.9,149.1,3554,105.4,44.2,89.8,NA,78.1,NA,0.147001811780869,0.102489598717729,0.000828879729807087,0.0110785219531742,2.15842809262121,2.39740259602725,50.9,78.4,5481.98730469,89.4,89.4,21858107782.585,NA,0.421205883196591,0.476352331606219,NA,NA,80102,898600,0.128667327837884,NA,NA,0.7731199978,0.2268800022,4878.538,NA,NA,NA,NA,NA
"176","Germany",2019,175,10.6,NA,NA,NA,NA,NA,NA,NA,NA,0.141024225771366,0.10052637815559,0.000663335050661171,0.0112179575247581,2.03625796840117,2.27069262407694,49.4,80.3,5440.25146484,89.5,89.5,23308774279.973,NA,0.440614015005062,0.497791666666667,NA,NA,78919,902300,0.129303443242315,NA,NA,0.7737599967,0.2262400033,NA,NA,NA,NA,NA,NA
"177","Hungary",2000,589,12,134.5,3172,91.2,38.2,113.4,NA,67.6,NA,0.115847928994083,0.0592965702388779,0.00309541968003506,0.000894060924830156,0.639547556432172,0.809328731097962,NA,NA,313.10858154,100,100,588216243.08533,445979856.61017,0.278633711401036,0.364942610985488,NA,NA,18442,46180,NA,30.2,NA,0.6457500467,0.3542499533,NA,NA,NA,NA,49,63.6
"178","Hungary",2001,541,13.2,129.4,3094,88.8,37.9,106.7,NA,58.7,NA,0.114374216524217,0.064229728248959,0.00291838702607933,0.0008804624150778,0.657113434144203,0.813258196362043,NA,NA,359.69747925,100,100,673667607.26218,NA,0.382896034154326,0.500369022153838,NA,NA,18326,46180,NA,NA,NA,0.6466999608,0.3533000392,NA,NA,NA,NA,NA,NA
"179","Hungary",2002,536,13.3,136,3075,89.1,37.2,106.6,NA,65.6,NA,0.112771137409599,0.0567264409379794,0.00297108262108262,0.000704843304843305,0.646555643217182,0.799887957484111,NA,NA,473.12783813,100,100,733561797.43765,NA,0.427372343880883,0.569826544799763,NA,NA,18402,46300,NA,NA,NA,0.6508100322,0.3491899678,NA,NA,NA,NA,NA,NA
"180","Hungary",2003,543,13.2,129.2,3061,87.3,37.6,109,NA,74.6,NA,0.113991332456717,0.0558861932938856,0.00277922419460881,0.000823372781065089,0.676705445978523,0.807243337716415,NA,NA,682.86566162,100,100,676568663.66856,NA,0.359063848733582,0.467342131827869,NA,NA,18605,47517,NA,30.4,NA,0.6548899695,0.3451100305,NA,NA,NA,NA,NA,NA
"181","Hungary",2004,523,13.2,133.7,3192,90.6,37.8,120.9,NA,84.6,NA,0.109429892614508,0.0645398750821828,0.00295099715099715,0.00100460223537147,0.658909544159544,0.805621926364234,NA,NA,798.45361328,100,100,1919540754.165,2039879223.3918,0.35595314850634,0.472665655935075,NA,NA,18408,49121,NA,NA,NA,0.6589600071,0.3410399929,2438.295,NA,NA,NA,NA,NA
"182","Hungary",2005,515,13,138.4,3270,90.6,36,108,NA,80.9,NA,0.106222923515231,0.0616062678062678,0.00307052377821609,0.000981591058514135,0.660506486960333,0.776987836949375,41.3,58.2,895.20330811,100,100,2149317615.6138,2276710733.3562,0.351504686729156,0.463252684021033,NA,NA,17235,49403,NA,NA,NA,0.663650031,0.336349969,NA,NA,NA,NA,35.2,NA
"183","Hungary",2006,494,13.2,139.1,3278,90.4,37.1,128.9,NA,93.7,NA,0.104275246548323,0.0586132369055446,3.36182336182336e-05,0.00110696909927679,0.653534670173132,0.787213094455402,42.9,62.5,893.20300293,100,100,771505418.6796,2089782425.8304,0.356170004217053,0.47669895507589,NA,NA,17315,52315,NA,NA,NA,0.6689500038,0.3310499962,2216.337,NA,NA,NA,NA,NA
"184","Hungary",2007,488,12.6,139.6,3164,87.3,35,113.9,NA,73.6,NA,0.101615581854043,0.0526101249178172,4.29870699101468e-05,0.00110201621740083,0.6416134231865,0.763534845496384,44.5,57.7,1003.25817871,100,100,1048968671.0616,2056959493.8826,0.343868122637547,0.467433114246362,NA,NA,16501,53946,NA,NA,NA,0.6742099569,0.3257900431,NA,NA,NA,NA,NA,NA
"185","Hungary",2008,470,11.8,139.1,3149,86.5,35.9,115,NA,62,NA,0.0990038023230331,0.0449175980714442,4.84111330265176e-05,0.000922178391409161,0.62730748411133,0.71974838921762,53,65.1,1117.20227051,97,97,1233663160.2334,1374457103.5127,0.341727954832479,0.46,NA,NA,16979,54005,NA,NA,NA,0.6794299927,0.3205700073,1696.277,NA,NA,NA,NA,NA
"186","Hungary",2009,464,11.5,136.7,3140,85.1,34.3,105,49,82.2,68.3,0.0972839140916064,0.0416858755204909,4.80933596318212e-05,0.000848575498575499,0.564000175323252,0.668237179487179,53.3,66.4,943.68768311,97,97,1966422554.0122,2105404717.2939,0.342038164761937,0.466627944161277,28.5,33.2,16081,54396,NA,26.5,27.5,0.684599981,0.315400019,NA,NA,NA,NA,NA,NA
"187","Hungary",2010,449,10.8,136.7,3062,81.5,34.3,70.5,NA,65.5,NA,0.097660859083936,0.0408769449923296,4.1025641025641e-05,0.00100317773394696,0.570554503616042,0.673937420556651,54.2,63.9,983.11083984,97,97,1118779902.822,1174977377.8717,0.347104159582908,0.474193548387097,NA,NA,16250,52595,NA,NA,NA,0.689110015,0.310889985,1685.849,NA,NA,NA,27.6,NA
"188","Hungary",2011,435,11.4,136,3064,81.9,35.3,94,NA,51.8,NA,0.0961133026517642,0.0429820951128643,4.41705018628095e-05,0.000850219154065308,0.549981832127986,0.658639601139601,51.6,69.4,1063.43225098,96,96,643682812.19158,551645185.03403,0.362863270328484,0.494958404457164,NA,NA,16259,52251,0.0936657571772956,NA,NA,0.6935799586,0.3064200414,NA,NA,NA,NA,27.1,NA
"189","Hungary",2012,419,11.1,132.7,3009,80.7,34.4,80.9,NA,71.2,NA,0.0964294214332676,0.0422972824895902,4.53210607056761e-05,0.00084431295200526,0.51235486522025,0.612358831908832,51.8,70.6,961.1383667,96,96,627846456.77128,450432644.70035,0.396471827053021,0.538961716332279,NA,NA,16868,51793,0.0892092154284462,NA,NA,0.6967800167,0.3032199833,1653.503,NA,437.984,6.336,25.9844,NA
"190","Hungary",2013,399,10.6,137.7,3037,78.9,34.7,78.9,NA,58.4,NA,0.0945057418365111,0.0460101797063336,5.0471181240412e-05,0.00107221126451896,0.477648630287092,0.592134637300022,51.5,68.9,990.63116455,96,96,1029751749.2243,775169002.50291,0.401512637405409,0.538612468329037,NA,NA,16965,51823,0.0851072978303748,NA,NA,0.6995300352,0.3004699648,NA,NA,496.331,14.78,24.9805,NA
"191","Hungary",2014,395,10.9,138.1,3110,83.1,40.5,90.7,46.3,69,59.1,0.091837694499233,0.0485500547885163,4.72715318869165e-05,0.000921970195047118,0.478611911023449,0.581168562349332,52.2,69.3,1006.15649414,95,95,1906246037.293,1544555460.274,0.402072555280025,0.535572006732905,30,32.3,17440.677,52722,0.0986145627876397,25.8,27.2,0.7022699511,0.2977300489,1698.178,NA,493.359,19.607,23.14,NA
"192","Hungary",2015,399,10.8,147.8,3222,85.1,41.6,93.8,NA,62.2,NA,0.0923194608809993,0.0496707867630945,4.56826649134341e-05,0.00129675651983344,0.510791365329827,0.609729783037475,51.4,71.4,870.51940918,95,95,1948964209.1337,1529912309.7153,0.396676980268154,0.525,NA,NA,17617.7766,54603,0.103920216962525,NA,NA,0.7050000264,0.2949999736,NA,NA,494.857,12.405,21.22,NA
"193","Hungary",2016,385,11.1,149.6,3251,87.1,40.9,91.1,NA,59.7,NA,0.091664409379794,0.0526043940390094,4.68551391628315e-05,0.00140751698444006,0.51580107385492,0.631200328731098,52.2,73.5,914.19354248,95,95,1110920177.2429,1070979413.6647,0.390471098103225,0.511950114842864,NA,NA,17622.8781,57354.024,0.106989469647162,NA,NA,0.7077899654,0.2922100346,1634.172,NA,561.796,17.243,19.3857,NA
"194","Hungary",2017,389,10.7,152,3290,88.5,40.6,87.5,NA,59.6,NA,0.091987738330046,0.0526188472496165,2.16633793556871e-05,0.00124744685513916,0.541883168967784,0.650194477317554,53.3,72.2,985.79901123,94,94,1677125885.2192,1506516937.9939,0.402972005141118,0.528340164771725,NA,NA,18100,60645.268,0.106883881218497,NA,NA,0.7106199592,0.2893800408,NA,NA,552.482,14.782,18.5,NA
"195","Hungary",2018,384,11.4,152.8,3316,89.6,40.9,93.7,NA,63.7,NA,0.0912081087004164,0.0533820731974578,2.77449046679816e-05,0.00105810870041639,0.541397687924611,0.658296329169406,49.6,71.2,1074.01757813,94,94,2219858894.7099,1855281700.0067,0.394683966216349,0.517473643536302,NA,NA,18659.9888,63946.928,0.0935245890861276,NA,NA,0.7135100338,0.2864899662,1892.212,NA,570.7938,10.9181,19.566,NA
"196","Hungary",2019,374,NA,NA,NA,NA,NA,NA,45,NA,55.4,0.0902706662283585,0.053447687924611,3.01008108700416e-05,0.00110824019285558,0.537800920447074,0.645023460442691,46.9,72.2,1062.39416504,94,94,2538325003.6393,2133855826.5311,0.382107078176342,0.50098397424266,33.2,34.4,18721.7609,67034.483,0.0856341989918913,24.9,26.3,0.7164399736,0.2835600264,NA,NA,553.5624,15.0041,NA,NA
"197","Korea",2000,344,8.9,78.1,3094,87.2,35.2,235.7,NA,69.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,0.238126378506742,0.287957815869418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,NA
"198","Korea",2001,330,8.5,75.9,3081,87.5,36.5,236.8,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,12679491676.829,10586945655.413,0.260886538192572,0.31805613836872,3.2,26.2,42954,224571,NA,26.1,14.2,NA,NA,NA,NA,NA,NA,NA,NA
"199","Korea",2002,325,9.2,78.1,3081,88.9,37.8,208.3,NA,68.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,12666070284.118,10158916692.56,0.273128344247447,0.33417813824346,NA,NA,36042,208913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Korea",2003,313,9.3,84,3059,89.2,37.6,216.4,NA,65.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,13691749368.289,11289828714.601,0.273020281155888,0.339987895214942,NA,NA,32205,206656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","Korea",2004,297,9.3,84.8,3098,87,37.5,231.7,NA,67.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,11959494460.187,9422973552.4813,0.282200704636379,0.353093684100444,NA,NA,26651,163532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Korea",2005,278,9,85.2,3102,87.6,38,215.8,NA,76.1,NA,NA,NA,NA,NA,NA,NA,39.5,54.7,NA,100,100,12076057990.486,9024203554.3101,0.297768752488035,0.372865420807569,3.5,27.1,58213,142566,NA,25.9,18.6,NA,NA,NA,NA,NA,NA,16.5,NA
"203","Korea",2006,260,9.2,87.1,3113,90.2,37.8,224.1,NA,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,11493860366.491,9131709518.1351,0.306206427537774,0.389222222222222,NA,NA,59129,145210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Korea",2007,246,9.3,90.4,3139,91.1,36.5,215.1,NA,79.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,11226511550.857,8912890318.7584,0.333539441776909,0.428560452536472,3.9,27.1,59242,145916,NA,24,18.3,NA,NA,NA,NA,NA,NA,NA,NA
"205","Korea",2008,231,9.5,92.6,3187,93.1,36.5,222.8,99.4,74.1,50.1,NA,NA,NA,NA,NA,NA,35,49.5,NA,100,100,22394255012.748,18418358021.303,0.341325586118791,0.43603889457523,3.7,26.4,96350,210310,NA,26.3,20,NA,NA,NA,NA,NA,NA,NA,NA
"206","Korea",2009,221,8.9,97,3203,91.9,34.7,217.8,99.6,72.9,52,NA,NA,NA,NA,NA,NA,38,52,NA,100,100,26352998186.276,21297207128.645,0.359051595396514,0.452,3.8,26.6,94409,216378,NA,25.6,20,NA,NA,NA,NA,4879.6317,NA,NA,NA
"207","Korea",2010,214,8.9,100,3281,91.6,38.1,196.5,99.4,67.6,60.9,NA,NA,NA,NA,NA,NA,33.5,41.8,NA,100,100,21128035030.424,16107664878.587,0.358628773698549,0.450684133915575,4.1,26.1,114582,264281,NA,22.9,14,NA,NA,NA,NA,4554.4266,NA,9.9,NA
"208","Korea",2011,202,8.9,102.7,3354,97.2,36.5,221.7,99.2,67.1,60.4,NA,NA,NA,NA,NA,NA,30.5,43.6,NA,100,100,18551964693.281,14053939159.084,0.358172816769907,0.454789798532666,4.3,26.4,115207,248111,NA,23.2,18,NA,NA,NA,NA,5100.364,NA,9.1,NA
"209","Korea",2012,193,9,105.2,3325,95.6,37.7,197.8,99.2,67.1,62.1,NA,NA,NA,NA,NA,NA,28.2,39.4,NA,100,100,20326704094.723,15035491983.748,0.341068985925319,0.429439210408255,4.6,27.2,106838,248362,NA,21.6,14.9,NA,NA,NA,NA,5290.4958,NA,8.4,NA
"210","Korea",2013,182,8.7,102.3,3334,96.2,38.4,205.9,99.4,66.9,62.8,NA,NA,NA,NA,NA,NA,30.9,41.5,NA,100,100,20717551264.521,15683531138.628,0.350598396154028,0.442186895292856,4.7,26.8,109503,250425,NA,19.9,15.2,NA,NA,NA,NA,6663.6951,NA,7.89,NA
"211","Korea",2014,174,8.9,104.5,3333,95.4,38.1,210.3,99.1,58.7,65.9,NA,NA,NA,NA,NA,NA,26.6,39.4,NA,100,100,19625640332.433,14423114616.114,0.357132666377827,0.45848,4.3,26.4,110296,258220,NA,20,12.4,NA,NA,NA,NA,6755.7899,NA,7.46,NA
"212","Korea",2015,166,9.1,106.1,3342,96.5,37.4,191.7,99.1,51.5,66.4,NA,NA,NA,NA,NA,NA,26.2,38.1,NA,100,100,21767452999.763,15383645849.653,0.378322756784357,0.485925,5.3,28.1,109260,268784,NA,17.3,13.2,NA,NA,3447.416,NA,6762.9968,NA,7.11,NA
"213","Korea",2016,158,8.7,105.4,3347,96.7,38.3,185.3,99.2,52.3,69.6,NA,NA,NA,NA,NA,NA,28.7,37.9,NA,100,100,20189037895.554,14550860378.61,0.397214171078161,0.504108,5.5,29,102648,271271,NA,18.4,14.5,NA,NA,3537.787,NA,6812.1222,NA,6.78,NA
"214","Korea",2017,149,8.7,107.9,3388,98.8,40.6,194,99,53.8,65.7,NA,NA,NA,NA,NA,NA,23.2,37.6,NA,100,100,20269403615.612,14855931945.069,0.414274982782327,0.528369639542835,5.4,28.4,103257,278597,NA,17.5,14.8,NA,NA,NA,NA,7014,NA,6.43,NA
"215","Korea",2018,144,8.5,111.1,3420,100.2,40.1,200.6,98.8,51.2,64,NA,NA,NA,NA,NA,NA,25.8,38.8,NA,100,100,17281478050.048,14146373053.445,0.46085161074193,0.58569780424265,5.9,28.4,101254,286014,NA,17.5,11.5,NA,NA,NA,NA,6963.4598,NA,6.1,NA
"216","Korea",2019,139,8.3,NA,NA,NA,NA,NA,99,NA,63.6,NA,NA,NA,NA,NA,NA,25.9,39.7,NA,100,100,19523498490.824,15709648988.858,0.494487014527035,0.626624775583483,5.9,27.9,98858,289099,NA,16.4,13.1,NA,NA,NA,NA,NA,NA,NA,NA
